n Flux
809	1.324400E-02
810	1.326100E-02
811	1.327500E-02
812	1.329200E-02
813	1.330900E-02
814	1.331600E-02
815	1.332400E-02
816	1.333900E-02
817	1.336100E-02
818	1.338000E-02
819	1.338300E-02
820	1.339700E-02
821	1.340400E-02
822	1.342400E-02
823	1.344200E-02
824	1.344900E-02
825	1.348100E-02
826	1.349700E-02
827	1.350200E-02
828	1.352500E-02
829	1.353800E-02
830	1.355200E-02
831	1.356800E-02
832	1.358700E-02
833	1.359400E-02
834	1.361100E-02
835	1.361700E-02
836	1.363600E-02
837	1.364900E-02
838	1.366000E-02
839	1.366200E-02
840	1.368300E-02
841	1.369900E-02
842	1.372200E-02
843	1.372900E-02
844	1.374900E-02
845	1.375600E-02
846	1.376500E-02
847	1.378600E-02
848	1.378600E-02
849	1.379300E-02
850	1.383000E-02
851	1.382800E-02
852	1.383600E-02
853	1.386500E-02
854	1.387600E-02
855	1.388200E-02
856	1.390600E-02
857	1.390700E-02
858	1.391900E-02
859	1.394000E-02
860	1.396100E-02
861	1.395300E-02
862	1.397400E-02
863	1.397100E-02
864	1.399000E-02
865	1.399100E-02
866	1.401000E-02
867	1.402800E-02
868	1.402400E-02
869	1.403700E-02
870	1.403800E-02
871	1.405100E-02
872	1.405800E-02
873	1.407700E-02
874	1.407200E-02
875	1.407100E-02
876	1.409000E-02
877	1.409800E-02
878	1.410900E-02
879	1.411300E-02
880	1.412000E-02
881	1.413100E-02
882	1.414900E-02
883	1.416900E-02
884	1.416500E-02
885	1.417600E-02
886	1.419500E-02
887	1.419500E-02
888	1.419700E-02
889	1.423700E-02
890	1.423900E-02
891	1.424800E-02
892	1.422200E-02
893	1.426700E-02
894	1.425300E-02
895	1.426800E-02
896	1.428400E-02
897	1.428500E-02
898	1.427300E-02
899	1.429900E-02
900	1.431000E-02
901	1.430400E-02
902	1.431800E-02
903	1.433000E-02
904	1.431200E-02
905	1.431600E-02
906	1.433500E-02
907	1.434900E-02
908	1.434700E-02
909	1.433500E-02
910	1.438800E-02
911	1.439500E-02
912	1.437400E-02
913	1.436300E-02
914	1.438000E-02
915	1.436300E-02
916	1.436200E-02
917	1.438900E-02
918	1.436700E-02
919	1.439800E-02
920	1.440300E-02
921	1.440400E-02
922	1.443800E-02
923	1.442600E-02
924	1.440500E-02
925	1.440800E-02
926	1.445800E-02
927	1.447200E-02
928	1.444400E-02
929	1.444200E-02
930	1.446200E-02
931	1.449500E-02
932	1.447100E-02
933	1.445200E-02
934	1.445200E-02
935	1.446800E-02
936	1.447100E-02
937	1.443700E-02
938	1.444000E-02
939	1.445000E-02
940	1.447700E-02
941	1.450700E-02
942	1.445400E-02
943	1.454300E-02
944	1.446200E-02
945	1.452300E-02
946	1.442300E-02
947	1.450900E-02
948	1.446500E-02
949	1.444100E-02
950	1.448800E-02
951	1.445200E-02
952	1.443500E-02
953	1.441600E-02
954	1.448100E-02
955	1.452100E-02
956	1.447700E-02
957	1.447400E-02
958	1.443900E-02
959	1.453500E-02
960	1.446100E-02
961	1.446400E-02
962	1.448500E-02
963	1.443600E-02
964	1.450600E-02
965	1.449100E-02
966	1.450300E-02
967	1.457200E-02
968	1.444600E-02
969	1.461200E-02
970	1.462600E-02
971	1.465400E-02
972	1.469800E-02
973	1.464900E-02
974	1.466500E-02
975	1.463500E-02
976	1.449100E-02
977	1.460400E-02
978	1.468500E-02
979	1.459400E-02
980	1.461800E-02
981	1.462300E-02
982	1.462900E-02
983	1.460000E-02
984	1.463200E-02
985	1.457900E-02
986	1.461900E-02
987	1.458300E-02
988	1.456800E-02
989	1.466600E-02
990	1.451700E-02
991	1.454600E-02
992	1.459700E-02
993	1.461400E-02
994	1.452200E-02
995	1.452400E-02
996	1.451200E-02
997	1.453400E-02
998	1.456000E-02
999	1.459800E-02
1000	1.468900E-02
1001	1.461000E-02
1002	1.468500E-02
1003	1.467800E-02
1004	1.465900E-02
1005	1.474000E-02
1006	1.448800E-02
1007	1.454900E-02
1008	1.459200E-02
1009	1.453500E-02
1010	1.445200E-02
1011	1.456100E-02
1012	1.455900E-02
1013	1.477300E-02
1014	1.464100E-02
1015	1.446100E-02
1016	1.461200E-02
1017	1.450800E-02
1018	1.462200E-02
1019	1.455500E-02
1020	1.459000E-02
1021	1.466100E-02
1022	1.478600E-02
1023	1.456700E-02
1024	1.463100E-02
1025	1.448200E-02
1026	1.454400E-02
1027	1.450900E-02
1028	1.449400E-02
1029	1.433400E-02
1030	1.444300E-02
1031	1.445500E-02
1032	1.450400E-02
1033	1.467000E-02
1034	1.439700E-02
1035	1.473300E-02
1036	1.471200E-02
1037	1.455400E-02
1038	1.474100E-02
1039	1.455500E-02
1040	1.454200E-02
1041	1.446100E-02
1042	1.465700E-02
1043	1.440500E-02
1044	1.438100E-02
1045	1.450000E-02
1046	1.491000E-02
1047	1.399700E-02
1048	1.450700E-02
1049	1.418700E-02
1050	1.439700E-02
